mpisize,file,filesize,walltime,rate(MB/s)
1,http://opendap4gws.jasmin.ac.uk/thredds/atsrrepro/fileServer/testAll/test9.nc,34359750521,903.831818104,38.015646089
4,http://opendap4gws.jasmin.ac.uk/thredds/atsrrepro/fileServer/testAll/test15.nc,34359750521,1157.4623692,29.6854147791
4,http://opendap4gws.jasmin.ac.uk/thredds/atsrrepro/fileServer/testAll/test4.nc,34359750521,1170.99761796,29.342288997
4,http://opendap4gws.jasmin.ac.uk/thredds/atsrrepro/fileServer/testAll/test12.nc,34359750521,1208.65021801,28.4282003255
4,http://opendap4gws.jasmin.ac.uk/thredds/atsrrepro/fileServer/testAll/test41.nc,34359750521,1338.62510419,25.6679412432
1,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,871.385525942,39.4311696695
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,1019.86506414,33.6904868389
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,1019.86910796,33.6903532549
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,1079.49538207,31.8294557732
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test15.nc,34359750521,1088.62780905,31.5624405655
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,1168.08430099,29.4154715475
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,1206.36440206,28.4820660013
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,1212.28993797,28.3428488885
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,1219.34673619,28.1788186257
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,1223.72980309,28.0778897714
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,1226.59390712,28.0123277326
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,1243.69942212,27.6270535387
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,1269.84332991,27.0582596386
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,1289.940099,26.6367023923
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,1294.30052686,26.5469647953
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,1299.85152292,26.4335963878
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,1319.52157187,26.0395519508
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,1340.39363694,25.6340746285
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,1340.29015207,25.6360538558
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,1357.32324505,25.314346193
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,1378.03260708,24.9339169077
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,1844.97530103,18.6234203254
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,1908.9200809,17.9995751864
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test64.nc,34359750521,1939.83020401,17.7127618953
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,1947.28200412,17.6449792317
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test35.nc,34359750521,1949.44634914,17.625389145
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,1972.50631809,17.4193361034
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,1975.50061297,17.3929333635
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,1980.64591098,17.3477502115
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,1981.25472093,17.3424195072
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,1981.87710404,17.3369733425
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,1997.51891804,17.2012140715
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2010.31574488,17.0917183575
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2010.66943407,17.0887118185
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2016.45197105,17.0397068783
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,2018.53579116,17.0221160663
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,2040.56199503,16.8383761947
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2042.64061093,16.8212412585
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2042.44679594,16.8228374856
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test21.nc,34359750521,2044.53577995,16.8056489194
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test24.nc,34359750521,2045.8080039,16.7951980125
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test3.nc,34359750521,2050.80542707,16.754271306
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2055.12939596,16.7190205096
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2062.40098095,16.6600728173
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,2066.80747294,16.6245530708
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test12.nc,34359750521,2067.64114285,16.6178500751
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,2068.14054608,16.6138372878
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2085.31340909,16.4770198912
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2087.50620818,16.4597117778
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,2089.99290204,16.4401278528
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2106.32705402,16.3126378951
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2132.2682631,16.1141780871
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2132.71584511,16.1107962881
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2142.72235394,16.0355589038
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2142.85123992,16.0345944137
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2161.06885099,15.8994242618
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2161.46791792,15.8964887872
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,2214.00874901,15.5192478514
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,2214.41159987,15.516424554
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2231.68404818,15.3963328945
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2233.54298592,15.3835188029
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2239.27304983,15.3441539984
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2239.42123389,15.343138665
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2265.22289991,15.1683750514
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2265.44157791,15.1669108822
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2273.73630285,15.1115810914
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2276.40263009,15.0938810502
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,2283.89871311,15.0443407686
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,2283.720263,15.0455163347
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,2322.69790721,14.7930346062
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,2322.44161391,14.7946670931
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,2352.58635998,14.6050963763
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,2352.5603559,14.605257814
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2505.13709998,13.7157166054
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2513.0208149,13.6726883905
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2514.26180005,13.6659398478
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2643.37878799,12.9984210651
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2653.02845192,12.9511428708
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2655.71351814,12.9380485833
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2658.11485815,12.9263603548
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2679.97871494,12.8209042592
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2699.61054516,12.7276693976
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2703.84291792,12.7077465534
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2704.07561398,12.7066530031
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,1597.06800485,21.5142689082
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,1597.17142081,21.5128758712
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test35.nc,34359750521,1925.71986103,17.8425487613
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test35.nc,34359750521,1926.12723804,17.8387750521
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,1927.98311305,17.8216034614
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,1928.22707295,17.8193486664
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,1946.1423521,17.6553120505
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,1946.30192494,17.6538645318
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,1946.41869211,17.6528054628
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,2157.61982393,15.9248400204
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,2161.19271994,15.898512985
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,2162.19236898,15.891162606
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,2187.85734797,15.7047490107
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,2187.74207282,15.7055765156
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,2281.15464187,15.0624380699
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,2281.52962613,15.05996246
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,2283.72886109,15.0454596894
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,2336.37895012,14.7064116115
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,2336.32140112,14.7067738645
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,2336.36043119,14.7065281804
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2343.43345284,14.6621404927
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2343.853297,14.6595141279
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2348.38651299,14.6312160843
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2378.18364096,14.4478962555
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2378.21275401,14.4477193906
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,2436.83667517,14.1001450246
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,2439.49641895,14.0847718628
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,2440.03073096,14.0816876136
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2475.56809783,13.8795416499
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2479.36050701,13.8583116186
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2480.90552998,13.8496811369
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,2498.75448012,13.7507509418
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,2504.01524186,13.7218615712
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,2526.67683291,13.5987911368
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,2527.07185793,13.5966654107
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test9.nc,34359750521,2527.17113113,13.5961313018
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2545.52889919,13.4980791347
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2550.94756007,13.4694068427
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2590.78185892,13.2623093692
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2590.770715,13.2623664156
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2594.23737192,13.2446440302
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2598.197052,13.2244590511
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2598.655509,13.2221259809
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2600.36467791,13.2134353358
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2601.4029088,13.2081617979
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2602.00946307,13.2050828441
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2602.79070282,13.201119277
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2603.10121417,13.1995445793
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2603.61360002,13.1969469359
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test15.nc,34359750521,2626.15377307,13.0836780669
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test15.nc,34359750521,2629.60266709,13.0665179766
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2655.37168694,12.9397141237
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2761.33328295,12.4431740034
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test64.nc,34359750521,2769.27758408,12.4074779352
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,2770.13122201,12.4036544724
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2776.63983393,12.3745795552
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,2777.11564898,12.3724593657
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,2777.32453299,12.3715288267
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test16.nc,34359750521,2780.52124619,12.3573055117
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2778.00107503,12.3685159195
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2785.16120291,12.3367187814
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2786.26640511,12.3318252907
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2789.31767392,12.3183353557
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2789.51943111,12.3174444092
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2783.91132498,12.3422575327
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2790.05427003,12.315083219
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2796.11591506,12.2883855909
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,2797.21563101,12.2835544533
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test10.nc,34359750521,2798.07753587,12.2797706928
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test24.nc,34359750521,2804.77071095,12.250466816
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2807.20426321,12.2398469436
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2813.10964608,12.2141526083
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2817.551682,12.1948962784
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,2839.93657804,12.0987738905
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,2840.48182797,12.096451448
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,2836.55583787,12.1131937762
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,2842.1648469,12.0892884023
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2842.8042438,12.0865693077
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,2843.3316958,12.0843271898
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,2849.86896396,12.0566071478
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test12.nc,34359750521,2851.86803007,12.0481558609
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test3.nc,34359750521,2857.92085099,12.0226389436
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,2892.38950586,11.8793649511
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test58.nc,34359750521,2900.59753799,11.8457490469
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2901.35420012,11.8426597206
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test38.nc,34359750521,2910.31489205,11.8061968534
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,2918.88107109,11.7715486463
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2936.53051996,11.7007980293
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2941.90535212,11.6794207864
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2942.9801302,11.675155455
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2943.97579312,11.6712068765
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2944.00903702,11.6710750847
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2955.43135118,11.6259680697
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2957.59449506,11.6174649968
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2957.88489389,11.6163244188
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2999.8835299,11.4536948447
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2999.89027214,11.4536691025
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test21.nc,34359750521,3008.17478991,11.4221256811
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test21.nc,34359750521,3008.4293139,11.421159328
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,3016.0048449,11.3924719249
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,3045.45516706,11.2823038384
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,3051.836447,11.258712948
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,3052.13226795,11.2576217229
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,3099.62521696,11.0851306581
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,3110.93064809,11.0448461916
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,3111.67531514,11.0422030068
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,3112.55267692,11.0390904468
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,3113.87244987,11.0344116768
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,3119.33442092,11.0150903637
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,3125.31673908,10.9940058527
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,3123.60727715,11.0000225612
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,3126.36960793,10.9903033966
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,3127.57200599,10.9860781639
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,3128.1057508,10.984203623
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,3258.799196,10.5436844845
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3267.76205397,10.514765137
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,3271.86853099,10.5015682004
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,3277.06127095,10.4849277081
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,3279.24948716,10.4779312021
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,3279.07761407,10.4784804036
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,3283.74796605,10.4635772526
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,3289.46107888,10.4454041854
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,3290.2417109,10.4429259428
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,3291.48432016,10.4389835037
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3296.04233694,10.4245476874
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3300.16634607,10.4115207895
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3299.0143671,10.4151563763
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3301.58012819,10.4070624328
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,1278.20117211,26.8813323526
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,1278.18431091,26.8816869583
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,1278.48502684,26.875364044
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2044.09939814,16.8092366508
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2044.30982804,16.8075064013
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,2224.20136595,15.4481294037
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,2224.29033685,15.4475114835
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test4.nc,34359750521,2224.32122183,15.4472969928
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2235.08627796,15.3728967243
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2241.98856091,15.3255690595
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,2301.67005396,14.9281824569
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,2301.97682095,14.9261930912
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,2331.61830401,14.7364388339
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,2334.53592896,14.7180217253
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,2334.81820297,14.7162423512
