mpisize,file,filesize,walltime,rate(MB/s)
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test173.nc,34359750521,3088.643363,11.124544495
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test103.nc,34359750521,3088.49377298,11.1250833081
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test103.nc,34359750521,3087.6615901,11.1280817273
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test223.nc,34359750521,3089.52244306,11.1213791627
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test127.nc,34359750521,3090.58082914,11.1175705864
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test127.nc,34359750521,3090.468328,11.1179752951
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test25.nc,34359750521,3092.37348104,11.11112572
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test100.nc,34359750521,3097.05989194,11.0943125803
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test100.nc,34359750521,3096.77669907,11.0953271288
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test125.nc,34359750521,3097.17715096,11.09389255
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test109.nc,34359750521,3116.86028099,11.0238340584
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test101.nc,34359750521,3178.15798998,10.8112153736
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test101.nc,34359750521,3178.15441489,10.8112275351
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test136.nc,34359750521,3253.56393099,10.5606501823
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test96.nc,34359750521,3290.51642513,10.4420540978
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test220.nc,34359750521,3299.72489715,10.4129136798
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test32.nc,34359750521,3328.76178098,10.3220815372
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test175.nc,34359750521,3330.32151318,10.3172472643
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test122.nc,34359750521,3352.90978217,10.247740844
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test122.nc,34359750521,3350.8879149,10.2539241519
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test122.nc,34359750521,3352.57922482,10.24875125
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test206.nc,34359750521,3354.40757203,10.2431650845
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test254.nc,34359750521,3356.09495902,10.2380149968
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test131.nc,34359750521,3356.626791,10.2363928612
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test130.nc,34359750521,3374.5375421,10.1820620136
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test60.nc,34359750521,3381.00184488,10.1625944313
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test12.nc,34359750521,3385.89244199,10.1479155377
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test126.nc,34359750521,3388.34828711,10.1405604175
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test166.nc,34359750521,3390.17510605,10.1350961075
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test226.nc,34359750521,3398.08434296,10.1115060879
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test148.nc,34359750521,3398.36918902,10.110658557
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test138.nc,34359750521,3401.58647084,10.1010957139
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test152.nc,34359750521,3402.25809503,10.0991017028
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test90.nc,34359750521,3404.93271613,10.0911687207
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test28.nc,34359750521,3405.76101208,10.0887145044
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test42.nc,34359750521,3408.87934685,10.0794856681
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test133.nc,34359750521,3415.55669689,10.0597804605
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test58.nc,34359750521,3418.37340188,10.0514913035
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test143.nc,34359750521,3423.65773702,10.0359770632
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test23.nc,34359750521,3429.62328196,10.0185203144
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test48.nc,34359750521,3431.23017001,10.0138285159
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test0.nc,34359750521,3433.2827971,10.0078416348
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test174.nc,34359750521,3437.01714683,9.99696802582
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test235.nc,34359750521,3438.45966887,9.99277404125
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test208.nc,34359750521,3445.69082117,9.97180313158
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test92.nc,34359750521,3448.55525994,9.96352035303
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test201.nc,34359750521,3454.62860799,9.94600416425
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test114.nc,34359750521,3455.61313987,9.94317046795
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test93.nc,34359750521,3456.78652406,9.93979532201
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test191.nc,34359750521,3458.802634,9.93400149035
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test129.nc,34359750521,3460.06456494,9.93037842968
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test251.nc,34359750521,3465.03765297,9.91612616144
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test96.nc,34359750521,3478.44529319,9.87790453059
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test57.nc,34359750521,3478.34157705,9.87819906696
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test123.nc,34359750521,3479.45829606,9.87502869625
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test71.nc,34359750521,3484.90053296,9.85960723872
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test175.nc,34359750521,3491.06998587,9.84218324471
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test20.nc,34359750521,3498.8911159,9.82018284731
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test20.nc,34359750521,3499.68873906,9.81794470391
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test131.nc,34359750521,3509.58146286,9.79027011757
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test206.nc,34359750521,3511.19198179,9.78577950143
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test136.nc,34359750521,3514.08611608,9.77772012012
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test220.nc,34359750521,3523.868361,9.75057720694
1,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test119.nc,34359750521,55.2229189873,622.200911345
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test204.nc,34359750521,99.7689211369,344.393325391
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test201.nc,34359750521,105.631277084,325.280082466
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test150.nc,34359750521,110.628607988,310.58648523
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test150.nc,34359750521,136.102581024,252.454804769
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test10.nc,34359750521,223.636352062,153.641168818
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test228.nc,34359750521,228.451780081,150.402638617
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test219.nc,34359750521,229.034282923,150.020119619
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test96.nc,34359750521,230.298229933,149.196763393
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test38.nc,34359750521,250.159908056,137.351147864
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test104.nc,34359750521,256.98347187,133.704126071
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test106.nc,34359750521,274.060763121,125.372746284
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test17.nc,34359750521,281.863636017,121.902033929
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test202.nc,34359750521,287.745580912,119.410176212
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test201.nc,34359750521,292.633273125,117.415733878
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test63.nc,34359750521,304.343518019,112.89792122

16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test98.nc,34359750521,308.075217962,111.53039426
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test172.nc,34359750521,332.64844799,103.291480025
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test3.nc,34359750521,335.440591097,102.431701568
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test80.nc,34359750521,335.531683207,102.403892809
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test177.nc,34359750521,609.187090158,56.402624212
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test171.nc,34359750521,617.42708087,55.6498922474
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test94.nc,34359750521,629.61691308,54.5724706678
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test62.nc,34359750521,651.553393841,52.7351263086
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test5.nc,34359750521,973.867303848,35.281757982
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test85.nc,34359750521,980.614022017,35.039016116
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test182.nc,34359750521,996.338873148,34.4860081715
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test57.nc,34359750521,1249.13153911,27.5069113583
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test118.nc,34359750521,1287.36275601,26.690029955
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test76.nc,34359750521,1290.07026005,26.6340148944
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test206.nc,34359750521,1308.31639004,26.2625698055
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test145.nc,34359750521,1311.34511495,26.2019129285
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test8.nc,34359750521,1313.42652988,26.1603902001
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test233.nc,34359750521,1317.11619091,26.0871066335
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test74.nc,34359750521,1325.20551395,25.9278656474
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test77.nc,34359750521,1370.38192487,25.0731200532
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test223.nc,34359750521,1379.84503484,24.9011661842
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test77.nc,34359750521,1392.8971889,24.6678296107
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test255.nc,34359750521,1416.05660987,24.2643904781
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test141.nc,34359750521,1426.10404181,24.0934388471
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test126.nc,34359750521,1434.6399262,23.950086634
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test242.nc,34359750521,1451.67254901,23.6690778127
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test183.nc,34359750521,1454.90893722,23.6164268719
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test25.nc,34359750521,1460.32139111,23.5288962623
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test96.nc,34359750521,1466.04568291,23.4370258182
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test101.nc,34359750521,1474.61118579,23.3008882966
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test153.nc,34359750521,1480.14681005,23.2137449391
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test112.nc,34359750521,1483.76485109,23.1571400924
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test214.nc,34359750521,1484.25451183,23.1495004712
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test227.nc,34359750521,1525.71479297,22.5204282474
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test77.nc,34359750521,1573.78877997,21.8325044366
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test151.nc,34359750521,1604.50152707,21.4145950884
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test106.nc,34359750521,1630.017977,21.0793690658
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test202.nc,34359750521,1641.03181505,20.9378941992
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test177.nc,34359750521,1651.33104205,20.8073061343
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test175.nc,34359750521,1657.62499595,20.7283013981
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test102.nc,34359750521,1662.21395707,20.6710756908
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test63.nc,34359750521,1666.14906597,20.6222547686
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test240.nc,34359750521,1668.37093306,20.5947909066
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test236.nc,34359750521,1673.71184015,20.5290717892
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test229.nc,34359750521,1692.78741217,20.2977351285
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test153.nc,34359750521,1704.45554495,20.1587836203
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test158.nc,34359750521,1705.13150787,20.1507921016
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test81.nc,34359750521,1707.89409781,20.118197355
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test104.nc,34359750521,1708.66617799,20.1091067194
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test169.nc,34359750521,1709.500314,20.0992946533
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test32.nc,34359750521,1711.012815,20.0815272801
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test24.nc,34359750521,1713.872051,20.0480254643
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test52.nc,34359750521,1719.26054406,19.9851910984
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test143.nc,34359750521,1721.48292589,19.9593908276
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test140.nc,34359750521,1722.20753598,19.9509930151
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test84.nc,34359750521,1722.80310106,19.9440960489
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test36.nc,34359750521,1726.00908303,19.9070508138
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test108.nc,34359750521,1727.09546089,19.8945288776
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test30.nc,34359750521,1728.13096094,19.8826080301
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test112.nc,34359750521,1730.11216402,19.8598398621
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test217.nc,34359750521,1731.995713,19.8382422446
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test115.nc,34359750521,1734.49590302,19.8096464
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test253.nc,34359750521,1736.53245997,19.7864141978
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test142.nc,34359750521,1739.00020814,19.7583360601
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test87.nc,34359750521,1740.46855497,19.7416669338
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test193.nc,34359750521,1740.14588404,19.7453275821
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test234.nc,34359750521,1742.11484313,19.723011176
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test185.nc,34359750521,1744.63843703,19.6944821297
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test207.nc,34359750521,1593.38198805,21.5640384909
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test134.nc,34359750521,1608.35641503,21.3632688624
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test149.nc,34359750521,1617.81754088,21.2383347644
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test148.nc,34359750521,2394.6595161,14.3484910026
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test135.nc,34359750521,2509.46490693,13.6920625692
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test135.nc,34359750521,2509.39983201,13.6924176382
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test135.nc,34359750521,2507.92767906,13.700455084
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test123.nc,34359750521,2514.31424308,13.6656548065
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test96.nc,34359750521,2522.08779311,13.6235346822
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test53.nc,34359750521,2526.94189501,13.5973646996
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test53.nc,34359750521,2524.68793488,13.6095039891
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test91.nc,34359750521,2544.13659382,13.5054660998
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test133.nc,34359750521,2550.50437903,13.4717473153
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test184.nc,34359750521,2552.074862,13.4634571394
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test185.nc,34359750521,2557.071522,13.4371487952
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test250.nc,34359750521,2561.41835904,13.4143453762
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test250.nc,34359750521,2564.6741581,13.3973161513
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test130.nc,34359750521,2561.60543799,13.4133657008
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test214.nc,34359750521,2571.53316879,13.3615816969
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test81.nc,34359750521,2578.72620487,13.3243112262
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test145.nc,34359750521,2581.70385718,13.3089434039
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test84.nc,34359750521,2588.51136112,13.2739423273
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test7.nc,34359750521,2591.00175691,13.2611837987
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test176.nc,34359750521,2591.49050689,13.2586827656
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test70.nc,34359750521,2594.87035608,13.2414131752
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test182.nc,34359750521,2595.59517908,13.2377154951
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test3.nc,34359750521,2598.46676993,13.2230863671
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test99.nc,34359750521,2597.9563539,13.2256842843
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test61.nc,34359750521,2599.26277304,13.2190369044
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test61.nc,34359750521,2600.86953712,13.2108704534
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test97.nc,34359750521,2601.73627806,13.2064693915
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test119.nc,34359750521,2601.84100723,13.2059378054
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test210.nc,34359750521,2603.20458388,13.1990204434
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test210.nc,34359750521,2604.10502315,13.1944565275
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test210.nc,34359750521,2604.41954303,13.1928631134
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test165.nc,34359750521,2607.534446,13.1771032109
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test201.nc,34359750521,2610.93877506,13.1599219596
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test92.nc,34359750521,2610.34555292,13.1629126583
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test161.nc,34359750521,2611.77756596,13.1556955573
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test120.nc,34359750521,2613.51936793,13.1469278332
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test183.nc,34359750521,2613.36588001,13.1476999772
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test68.nc,34359750521,2616.85286903,13.1301805033
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test83.nc,34359750521,2614.46352696,13.1421800942
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test255.nc,34359750521,2621.91719818,13.1048190785
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test152.nc,34359750521,2619.39988494,13.1174131596
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test0.nc,34359750521,2622.51431918,13.1018352387
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test170.nc,34359750521,2624.3118701,13.0928609943
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test87.nc,34359750521,2626.83514905,13.0802842856
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test253.nc,34359750521,2627.3295958,13.0778226591
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test166.nc,34359750521,2627.95359802,13.0747173568
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test166.nc,34359750521,2627.78354001,13.0755634921
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test115.nc,34359750521,2630.034235,13.0643738639
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test122.nc,34359750521,2629.13538694,13.0688403083
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test122.nc,34359750521,2630.66127205,13.0612598764
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test44.nc,34359750521,2632.29284,13.053164146
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test249.nc,34359750521,2634.603374,13.0417165863
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test179.nc,34359750521,2634.44347119,13.0425081793
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test45.nc,34359750521,2635.33072901,13.0381170541
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test253.nc,34359750521,2637.38543701,13.0279594476
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test47.nc,34359750521,2639.30804515,13.0184692098
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test245.nc,34359750521,2635.94826293,13.0350625633
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test237.nc,34359750521,2640.86090302,13.0108141938
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test2.nc,34359750521,2641.43265796,13.0079979202
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test251.nc,34359750521,2640.98882508,13.0101839866
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test46.nc,34359750521,2645.01266694,12.990391672
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test73.nc,34359750521,2645.99293804,12.985579072
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test77.nc,34359750521,2644.44163704,12.993196764
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test94.nc,34359750521,2648.81035399,12.9717669176
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test243.nc,34359750521,2652.23408985,12.9550218257
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test35.nc,34359750521,2660.92276192,12.912719983
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test169.nc,34359750521,2665.38423586,12.8911059271
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test116.nc,34359750521,2670.01806211,12.868733365
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test51.nc,34359750521,2668.14748883,12.8777553208
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test169.nc,34359750521,2673.94835401,12.8498183106
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test236.nc,34359750521,2679.36828995,12.8238251717
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test55.nc,34359750521,2706.72368717,12.6942216835
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test249.nc,34359750521,2709.27059007,12.6822882317
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test39.nc,34359750521,2733.18493009,12.5713229803
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test101.nc,34359750521,2759.35781097,12.4520822868
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test128.nc,34359750521,2771.42212081,12.3978769827
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test169.nc,34359750521,2778.21678591,12.3675555829
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test67.nc,34359750521,2784.12829995,12.3412956657
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test164.nc,34359750521,2783.10809708,12.3458196098
